letter,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7946079969406128,0.6601739525794983,-3.58357766572226e-07,0.7420904636383057,0.6336266994476318,-0.0157422311604022,0.6932168006896973,0.5934087634086609,-0.0230539068579673,0.6558332443237305,0.5597092509269714,-0.0320014134049415,0.6277579665184021,0.5387895703315735,-0.0383867770433425,0.7333554625511169,0.5397911071777344,0.0051355557516217,0.72890305519104,0.5026472210884094,-0.0166927836835384,0.7357505559921265,0.542138397693634,-0.0332471914589405,0.743435263633728,0.5802334547042847,-0.0409545861184597,0.7644151449203491,0.5381937623023987,0.0040551484562456,0.761335551738739,0.5005785226821899,-0.0216577239334583,0.7654288411140442,0.549589991569519,-0.0335052795708179,0.7692431807518005,0.5898665189743042,-0.0356796383857727,0.7924215793609619,0.541271448135376,-0.0012722462415695,0.7895004749298096,0.5062631368637085,-0.0259893052279949,0.7894825339317322,0.5517055988311768,-0.0253765769302845,0.7904480695724487,0.5898030996322632,-0.0177057590335607,0.8183946013450623,0.5483163595199585,-0.0078989928588271,0.8143624067306519,0.516587495803833,-0.0219442583620548,0.8118116855621338,0.5489175915718079,-0.0169583354145288,0.8122934699058533,0.5783406496047974,-0.0091665312647819
A,0.7933545112609863,0.6594347357749939,-3.695426187277917e-07,0.7410639524459839,0.6329861283302307,-0.0149285504594445,0.6929864883422852,0.5935097336769104,-0.0222079083323478,0.6563752889633179,0.5600611567497253,-0.0313387662172317,0.6284062266349792,0.5393267273902893,-0.0380591712892055,0.7340410947799683,0.5395527482032776,0.0050774924457073,0.7284474968910217,0.5033584833145142,-0.0167587175965309,0.7357715368270874,0.5431191921234131,-0.03343416005373,0.7437531352043152,0.5813433527946472,-0.0412615872919559,0.7651703357696533,0.537771999835968,0.0034909062087535,0.7612730860710144,0.5010040998458862,-0.0223420057445764,0.7655184268951416,0.5503713488578796,-0.0343932881951332,0.7692484855651855,0.5907890796661377,-0.0367974415421485,0.793350100517273,0.5409626364707947,-0.0021686914842575,0.7896791100502014,0.5062028169631958,-0.0266574528068304,0.7896555662155151,0.5520803332328796,-0.0258385743945837,0.7905454635620117,0.5902568101882935,-0.0182072613388299,0.8194621801376343,0.5483528971672058,-0.0090616540983319,0.8150890469551086,0.5169128775596619,-0.0227735470980405,0.8121479749679565,0.5490720868110657,-0.0174955632537603,0.8123788833618164,0.5780445337295532,-0.0096201067790389
A,0.7937898635864258,0.6616981625556946,-3.740852037026343e-07,0.7416049838066101,0.6351633667945862,-0.0152564942836761,0.6936354041099548,0.595133364200592,-0.0230181273072958,0.6572701930999756,0.5616019368171692,-0.0325768180191516,0.629368007183075,0.5400151610374451,-0.0396832525730133,0.7347766160964966,0.5391104221343994,0.0042778588831424,0.7283912301063538,0.5035930275917053,-0.0178833976387977,0.735714852809906,0.5433363914489746,-0.0348239727318286,0.7439743876457214,0.5817674398422241,-0.0428362414240837,0.7657805681228638,0.5370838046073914,0.0026414338499307,0.7609832882881165,0.5002947449684143,-0.0233371257781982,0.7649834156036377,0.5499103665351868,-0.0354047864675521,0.7688959836959839,0.5909951329231262,-0.0377242304384708,0.7942778468132019,0.5405575037002563,-0.0031026091892272,0.7897462248802185,0.5061536431312561,-0.0278026517480611,0.7895949482917786,0.5523943901062012,-0.0271263606846332,0.7906509041786194,0.5909881591796875,-0.0194698441773653,0.8208805322647095,0.5485647320747375,-0.010121046565473,0.815656840801239,0.5167327523231506,-0.0241306442767381,0.8121720552444458,0.5485652685165405,-0.0190976001322269,0.8120964169502258,0.5775984525680542,-0.0112832793965935
A,0.7938400506973267,0.6643619537353516,-3.700408797158161e-07,0.7419183850288391,0.6365951299667358,-0.0143473632633686,0.6949763298034668,0.5967324376106262,-0.0224112402647733,0.6585190296173096,0.5630131363868713,-0.0326517410576343,0.6295358538627625,0.5421280860900879,-0.0406776368618011,0.7361945509910583,0.5414800047874451,0.0048923883587121,0.7286543250083923,0.5043506026268005,-0.0173607114702463,0.7351831793785095,0.5425410866737366,-0.034834437072277,0.7427985668182373,0.5804653763771057,-0.0434201955795288,0.766563355922699,0.538922131061554,0.002646998502314,0.7602625489234924,0.5001872777938843,-0.0230393968522548,0.7630428075790405,0.5483269691467285,-0.0354325734078884,0.7663341164588928,0.5894597172737122,-0.0382932759821414,0.7952492237091064,0.5422199368476868,-0.0036245735827833,0.7894819378852844,0.5061146020889282,-0.0280568450689315,0.7886442542076111,0.5520346164703369,-0.0274219196289777,0.7896380424499512,0.5912657380104065,-0.02003082819283,0.8227304220199585,0.5496896505355835,-0.0111362840980291,0.8165408968925476,0.5166776776313782,-0.025023091584444,0.8119425177574158,0.5480511784553528,-0.0199981108307838,0.8111757040023804,0.5774363279342651,-0.0123521136119961
A,0.7960236072540283,0.6636711359024048,-3.706313691509422e-07,0.7429313659667969,0.6366726756095886,-0.0134703302755951,0.6956936120986938,0.5972405672073364,-0.0209250673651695,0.6596710681915283,0.5636064410209656,-0.030810110270977,0.631104052066803,0.543063223361969,-0.0385044962167739,0.7372035980224609,0.5415284037590027,0.0066154510714113,0.7284082770347595,0.5042715072631836,-0.015051832422614,0.7354458570480347,0.5428997278213501,-0.0321963839232921,0.7433853149414062,0.5803737640380859,-0.0405606962740421,0.76726895570755,0.5380436778068542,0.0042357398197054,0.760017991065979,0.5003382563591003,-0.0211962144821882,0.7632001638412476,0.5488237142562866,-0.0336243696510791,0.7666526436805725,0.5896170735359192,-0.0363944172859191,0.7956794500350952,0.5407187342643738,-0.002109011169523,0.7889984846115112,0.5063804388046265,-0.0263371895998716,0.7886019349098206,0.5530229210853577,-0.02583784237504,0.7898254990577698,0.5921292304992676,-0.0184148624539375,0.823133647441864,0.5476288795471191,-0.0096370801329612,0.8161019086837769,0.5154827237129211,-0.0235048849135637,0.8117035627365112,0.5475597381591797,-0.0185448452830314,0.8111042380332947,0.5773081183433533,-0.0107959145680069
A,0.7971579432487488,0.6652263402938843,-3.773023991016089e-07,0.7431017160415649,0.6372777819633484,-0.0126805314794182,0.6955586075782776,0.5974795818328857,-0.0196372885257005,0.6600830554962158,0.5636559128761292,-0.029276929795742,0.6317395567893982,0.5431032776832581,-0.0368039309978485,0.7380475401878357,0.5421134829521179,0.0075925630517303,0.7285206317901611,0.5039745569229126,-0.0142075736075639,0.7355435490608215,0.5428599715232849,-0.0315729454159736,0.7435888051986694,0.5811731219291687,-0.0399909578263759,0.7681210041046143,0.5384554862976074,0.0047671552747488,0.7601258754730225,0.5002179145812988,-0.0210014544427394,0.7630338668823242,0.5490052700042725,-0.0339149795472621,0.7665371298789978,0.5906725525856018,-0.0368515253067016,0.7968336939811707,0.541199803352356,-0.0019869504030793,0.7893034219741821,0.5053913593292236,-0.02644819393754,0.7884956002235413,0.5524486899375916,-0.0262745395302772,0.7894849181175232,0.5924710631370544,-0.0188910905271768,0.8246844410896301,0.5482912659645081,-0.0098359650000929,0.8168448209762573,0.5143877267837524,-0.0237800125032663,0.8115888833999634,0.5465128421783447,-0.0188333820551633,0.8102671504020691,0.5774121880531311,-0.0109865991398692
A,0.7962692975997925,0.6638403534889221,-3.741863565664971e-07,0.7429224252700806,0.6360940337181091,-0.0129678305238485,0.6957179307937622,0.5968067049980164,-0.0200985893607139,0.6603866815567017,0.5633832216262817,-0.029858598485589,0.6321946978569031,0.5424824357032776,-0.0375426225364208,0.7382028698921204,0.541361391544342,0.0076193045824766,0.7292122840881348,0.5038965344429016,-0.0141315069049596,0.7359755039215088,0.5419586896896362,-0.0315451622009277,0.7437713146209717,0.5798545479774475,-0.0399940870702266,0.7681660652160645,0.5375140905380249,0.0049326787702739,0.760762095451355,0.5000134706497192,-0.0208706725388765,0.7635588645935059,0.5483902096748352,-0.0338612049818038,0.7667931914329529,0.5901774764060974,-0.0368108004331588,0.7966936230659485,0.5398412942886353,-0.0017312342533841,0.7896649241447449,0.5055699348449707,-0.0263852626085281,0.7887577414512634,0.5523882508277893,-0.02644869312644,0.789576530456543,0.5922648310661316,-0.0191304609179496,0.8243105411529541,0.5465076565742493,-0.0094943791627883,0.8165937662124634,0.5134592652320862,-0.0235624928027391,0.8116300702095032,0.5456631183624268,-0.018696179613471,0.8103273510932922,0.5764400362968445,-0.0108481543138623
A,0.7974841594696045,0.6662775874137878,-3.738363432148617e-07,0.7446872591972351,0.6379745602607727,-0.0136260744184255,0.6972177028656006,0.5971538424491882,-0.0211634542793035,0.6612231731414795,0.5631340742111206,-0.0312090255320072,0.6322226524353027,0.5424397587776184,-0.0390917174518108,0.7385992407798767,0.5408694744110107,0.0066586388275027,0.7297809720039368,0.5030227899551392,-0.0155591303482651,0.736906886100769,0.541670560836792,-0.0331143364310264,0.7449646592140198,0.5796362161636353,-0.0416247062385082,0.7686378359794617,0.5372006297111511,0.0042184479534626,0.7611986398696899,0.4998763501644134,-0.0220353938639163,0.7643105983734131,0.548783004283905,-0.0350248627364635,0.7677354216575623,0.5905373096466064,-0.0378830321133136,0.7973247170448303,0.5397841334342957,-0.0022457421291619,0.7901528477668762,0.50553297996521,-0.0272288583219051,0.7895328998565674,0.5527417659759521,-0.0272444374859333,0.7904945611953735,0.5928008556365967,-0.0198147427290678,0.8250808715820312,0.5464152097702026,-0.0098550803959369,0.8170914053916931,0.5137346982955933,-0.0240613911300897,0.8121687769889832,0.5459293723106384,-0.0192600395530462,0.8109666705131531,0.576522171497345,-0.0114091206341981
A,0.7976590394973755,0.6655958294868469,-3.69996826066199e-07,0.7451236844062805,0.6379302740097046,-0.0143517032265663,0.6973386406898499,0.5973110198974609,-0.0223932396620512,0.6613693237304688,0.562905490398407,-0.0326257944107055,0.6326794624328613,0.5415956974029541,-0.0405801087617874,0.7384166121482849,0.540471613407135,0.0044989455491304,0.7302711606025696,0.5023425817489624,-0.0177332945168018,0.7374327778816223,0.5411235094070435,-0.0348902978003025,0.7453136444091797,0.5789299011230469,-0.0431751832365989,0.7688062191009521,0.5368516445159912,0.0024171280674636,0.7619193196296692,0.4993943572044372,-0.0235069002956151,0.7650673985481262,0.5484430193901062,-0.0357988364994525,0.768388032913208,0.5897474884986877,-0.0383648499846458,0.7975026369094849,0.5395751595497131,-0.0036541461013257,0.7910458445549011,0.5047680139541626,-0.0284777767956256,0.7903772592544556,0.5520311594009399,-0.0279880613088607,0.7912026047706604,0.5918197631835938,-0.0203785132616758,0.8251482248306274,0.5466034412384033,-0.0109061086550354,0.817852258682251,0.5135241150856018,-0.0252479221671819,0.8132306337356567,0.545464038848877,-0.0203987937420606,0.8120828866958618,0.5755426287651062,-0.0125635331496596
A,0.7979474663734436,0.6640598177909851,-3.6496439292932337e-07,0.7453005313873291,0.6365537643432617,-0.0146918892860412,0.6970095634460449,0.5962478518486023,-0.0228828024119138,0.6606835126876831,0.562744140625,-0.033230748027563,0.6321755051612854,0.5411726236343384,-0.0412533357739448,0.7386099100112915,0.5403739809989929,0.0040983967483043,0.730475664138794,0.502985954284668,-0.0185282565653324,0.7376363277435303,0.5414323210716248,-0.0360307805240154,0.7454780340194702,0.5795493721961975,-0.0444465763866901,0.7690668702125549,0.5370787382125854,0.0020526631269603,0.7622156739234924,0.4998508095741272,-0.0243588294833898,0.76551753282547,0.5484492778778076,-0.0370108745992183,0.7688367366790771,0.5900111198425293,-0.0397537909448146,0.7978329658508301,0.5397229790687561,-0.0040246504358947,0.7914876341819763,0.5052210092544556,-0.0290705766528844,0.7912003397941589,0.5518019795417786,-0.0288653448224067,0.7922364473342896,0.5916465520858765,-0.0214032549411058,0.8253195285797119,0.5464465618133545,-0.0113255092874169,0.8183416724205017,0.5133222341537476,-0.0255131833255291,0.8140779137611389,0.5441334843635559,-0.0207378882914781,0.8132022619247437,0.5738827586174011,-0.0130148809403181
A,0.7973775267601013,0.6657482385635376,-3.745483923012216e-07,0.745400607585907,0.6370024085044861,-0.0146686760708689,0.6972771883010864,0.5956593751907349,-0.0226622410118579,0.6609331965446472,0.561637818813324,-0.0327112525701522,0.6325603127479553,0.5402959585189819,-0.0403791926801204,0.738959014415741,0.5399026274681091,0.0037363099399954,0.7315836548805237,0.5030081868171692,-0.01880500651896,0.7387387752532959,0.542870819568634,-0.0359714329242706,0.7466188669204712,0.5813503265380859,-0.044174812734127,0.769582986831665,0.5369319915771484,0.0017964120488613,0.7630164623260498,0.4989931285381317,-0.0244310088455677,0.7664751410484314,0.5482878684997559,-0.0366033837199211,0.7701756954193115,0.5896990299224854,-0.0390904061496257,0.7983834743499756,0.5399535298347473,-0.0041292188689112,0.7924885749816895,0.5044866800308228,-0.0291152205318212,0.7920039892196655,0.551529586315155,-0.0283977184444665,0.7929689288139343,0.591407299041748,-0.0206425432115793,0.8256620168685913,0.5472626090049744,-0.0112651651725173,0.8192634582519531,0.5138190984725952,-0.0254746321588754,0.8147894740104675,0.5454705357551575,-0.0204924046993255,0.813690721988678,0.5754587054252625,-0.0126653052866458
A,0.8005911111831665,0.6656053066253662,-3.670942021472001e-07,0.747529923915863,0.6373765468597412,-0.0145348170772194,0.6986748576164246,0.5954554080963135,-0.022008815780282,0.6613566875457764,0.5609027147293091,-0.0316272750496864,0.6323552131652832,0.5399608612060547,-0.0387938655912876,0.7395126819610596,0.5407615900039673,0.00538279581815,0.7325250506401062,0.5029125809669495,-0.0168772619217634,0.7399981617927551,0.542833149433136,-0.0337171927094459,0.7480019330978394,0.5810725688934326,-0.0416491664946079,0.7702646255493164,0.5378703474998474,0.0035434947349131,0.7640038728713989,0.498824805021286,-0.0223944522440433,0.7681450843811035,0.5483792424201965,-0.0342839434742927,0.7722633481025696,0.5889763832092285,-0.0364523641765117,0.7990314960479736,0.5408774614334106,-0.00239960080944,0.7934514880180359,0.5051742792129517,-0.027027204632759,0.7937574982643127,0.5517934560775757,-0.0261029880493879,0.7951812744140625,0.5904417634010315,-0.0181663259863853,0.8261200189590454,0.5481536388397217,-0.0095915663987398,0.8200334906578064,0.5143414735794067,-0.0231722239404916,0.8167102932929993,0.5452211499214172,-0.0179190691560506,0.8168882727622986,0.5738365650177002,-0.0099580651149153
A,0.801159679889679,0.6653234362602234,-3.6986602935940027e-07,0.74857097864151,0.6371762752532959,-0.0145999798551201,0.6990041136741638,0.5951604247093201,-0.0218026470392942,0.6618185043334961,0.5610722899436951,-0.030913820490241,0.6334952116012573,0.5407511591911316,-0.0374673455953598,0.7394735813140869,0.5403415560722351,0.00488445116207,0.7334545254707336,0.5028682351112366,-0.0171681474894285,0.7412393689155579,0.5423805117607117,-0.0337018780410289,0.749449610710144,0.5808244943618774,-0.0413677878677845,0.7706673741340637,0.5379492044448853,0.0031867702491581,0.7658358216285706,0.5001652240753174,-0.0223596524447202,0.7702853679656982,0.5491713285446167,-0.0339154303073883,0.7742853164672852,0.5898458361625671,-0.0359696112573146,0.799472987651825,0.54073166847229,-0.0026279315352439,0.7949699759483337,0.505399227142334,-0.0267228819429874,0.7951446175575256,0.5512694716453552,-0.0257416423410177,0.7962830066680908,0.5899567008018494,-0.0179818253964185,0.8264981508255005,0.5478546619415283,-0.0096992710605263,0.8212236762046814,0.5151262879371643,-0.0230422243475914,0.818101167678833,0.5458478927612305,-0.0179606284946203,0.818085789680481,0.5744065642356873,-0.0102206245064735
